Date_fcx,fcx_volume,fcx_price,Date_nktr,nktr_volume,nktr_price
14-07-2020,24372215,11.7241,14-07-2020,949141,20.68754
13-07-2020,45000687,11.34206,13-07-2020,728126,20.54891
10-07-2020,20659737,11.36649,10-07-2020,522976,21.26106
09-07-2020,27364323,11.30539,09-07-2020,833945,21.6367
08-07-2020,22607227,11.19936,08-07-2020,853969,21.86838
07-07-2020,32091817,11.16605,07-07-2020,711800,21.38175
06-07-2020,38609166,11.16677,06-07-2020,937576,21.2081
02-07-2020,25268547,10.14195,02-07-2020,1025233,20.94577
01-07-2020,20636817,10.10165,01-07-2020,1534925,20.81854
30-06-2020,24032954,10.19098,30-06-2020,1024113,20.59948
29-06-2020,17307318,9.73801,29-06-2020,865976,19.96972
26-06-2020,20899542,9.51495,26-06-2020,1412389,19.63491
25-06-2020,18005186,9.77329,25-06-2020,847955,20.03207
24-06-2020,18618069,9.28128,24-06-2020,1279566,19.58681
23-06-2020,15893203,9.70243,23-06-2020,980872,20.31126
22-06-2020,17164314,9.48876,22-06-2020,1458394,20.8152
19-06-2020,28464703,9.28983,19-06-2020,1948518,20.38774
18-06-2020,15121266,9.34208,18-06-2020,727492,19.63105
17-06-2020,17837732,9.43475,17-06-2020,968265,19.33042
16-06-2020,21965502,9.47408,16-06-2020,948366,18.90309
15-06-2020,19926740,9.18777,15-06-2020,784631,18.37838
12-06-2020,19856386,9.24546,12-06-2020,1411692,18.23603
11-06-2020,34219940,8.63741,11-06-2020,1322707,17.83137
10-06-2020,28484614,10.00678,10-06-2020,1107631,19.22298
09-06-2020,21768730,9.83923,09-06-2020,1263370,19.53628
08-06-2020,21778986,9.867,08-06-2020,1226383,20.01594
05-06-2020,27840369,9.52494,05-06-2020,1176544,19.72367
04-06-2020,20941368,8.91607,04-06-2020,1803283,20.39015
03-06-2020,24780343,8.93619,03-06-2020,1823146,20.13883
02-06-2020,23764227,8.64094,02-06-2020,1309230,19.50958
01-06-2020,15152551,8.3103,01-06-2020,1140272,19.43396
29-05-2020,24506199,8.09333,29-05-2020,1481039,19.55307
28-05-2020,18131030,8.12289,28-05-2020,1138389,20.04151
27-05-2020,21025398,8.38255,27-05-2020,827540,20.82005
26-05-2020,26164974,8.35472,26-05-2020,1068553,20.76348
22-05-2020,21058893,7.94929,22-05-2020,839150,21.16091
21-05-2020,27813668,8.04531,21-05-2020,1149996,20.87631
20-05-2020,25585506,8.2284,20-05-2020,1272977,20.92748
19-05-2020,27629728,8.28191,19-05-2020,817870,20.45018
18-05-2020,33453380,8.33341,18-05-2020,1246387,20.73517
15-05-2020,17750425,7.77062,15-05-2020,716259,20.37568
14-05-2020,33955034,7.61413,14-05-2020,1074624,19.80152
13-05-2020,18122919,7.68664,13-05-2020,1207602,20.09795
12-05-2020,21145598,7.91251,12-05-2020,1770084,20.0258
11-05-2020,16171463,8.22803,11-05-2020,2172459,20.9752
08-05-2020,20171063,8.40843,08-05-2020,2354018,19.14815
07-05-2020,18691150,8.21507,07-05-2020,1133893,18.38528
06-05-2020,10883501,7.87142,06-05-2020,701284,18.07162
05-05-2020,20285322,8.0393,05-05-2020,1064148,17.97048
04-05-2020,16969526,7.9042,04-05-2020,1088014,17.49541
01-05-2020,25342490,7.62459,01-05-2020,1117520,16.43156
30-04-2020,21663611,7.99516,30-04-2020,1706100,17.55509
29-04-2020,22248701,8.4533,29-04-2020,1205215,18.14159
28-04-2020,21404042,8.15495,28-04-2020,1178383,18.36226
27-04-2020,21960630,8.09918,27-04-2020,879257,18.56575
24-04-2020,34639064,7.7843,24-04-2020,889420,18.16834
23-04-2020,21015098,7.15203,23-04-2020,695102,17.93046
22-04-2020,23654734,6.99506,22-04-2020,789102,18.02885
21-04-2020,30596553,6.76696,21-04-2020,946083,17.53965
20-04-2020,19590025,7.30651,20-04-2020,1414849,18.50046
17-04-2020,38253351,7.60013,17-04-2020,2047727,17.87982
16-04-2020,24789632,6.9286,16-04-2020,1443349,16.95588
15-04-2020,24947808,6.95756,15-04-2020,1321655,16.85445
14-04-2020,21245150,7.51415,14-04-2020,1701200,17.51938
13-04-2020,22290110,7.52904,13-04-2020,794741,17.09261
09-04-2020,35040927,7.41635,09-04-2020,1709006,17.17264
08-04-2020,26970740,7.31966,08-04-2020,1310212,16.97349
07-04-2020,43593443,6.89826,07-04-2020,1180311,16.14354
06-04-2020,39115784,6.59158,06-04-2020,1190143,16.71913
03-04-2020,26937169,5.80205,03-04-2020,858536,15.62992
02-04-2020,32168858,5.83655,02-04-2020,1046952,15.75355
01-04-2020,27051143,5.71969,01-04-2020,1110774,16.09153
31-03-2020,35499030,6.09288,31-03-2020,1122550,16.27017
30-03-2020,22468300,5.60748,30-03-2020,1576199,16.38838
27-03-2020,37285475,5.53238,27-03-2020,1244074,15.52532
26-03-2020,32526985,6.27918,26-03-2020,1253237,15.88353
25-03-2020,39768392,6.61048,25-03-2020,1444172,15.58788
24-03-2020,47531326,6.43504,24-03-2020,1644082,15.67351
23-03-2020,35098745,4.96483,23-03-2020,1948412,14.94745
20-03-2020,39899889,5.12462,20-03-2020,2144086,15.25265
19-03-2020,38977574,5.32038,19-03-2020,2015940,16.1082
18-03-2020,37912715,4.84741,18-03-2020,1963711,15.03503
17-03-2020,31925439,5.84011,17-03-2020,2350008,14.47033
16-03-2020,40627348,5.53763,16-03-2020,2130735,12.96711
13-03-2020,40387004,6.72947,13-03-2020,1938093,14.9806
12-03-2020,37820718,6.3476,12-03-2020,2046694,14.40193
11-03-2020,33964807,7.12557,11-03-2020,1634320,14.59459
10-03-2020,30694851,7.87616,10-03-2020,1750951,15.88901
09-03-2020,33742831,7.10995,09-03-2020,1805008,15.45843
06-03-2020,40678903,8.26049,06-03-2020,1459459,17.43476
05-03-2020,26564629,8.82206,05-03-2020,1206494,17.96861
04-03-2020,25141489,9.30294,04-03-2020,1811643,18.32075
03-03-2020,46929774,8.93653,03-03-2020,1763095,17.41195
02-03-2020,35073461,9.30063,02-03-2020,2436651,17.97853
28-02-2020,67996478,8.96586,28-02-2020,3243636,18.91646
27-02-2020,53912391,8.83871,27-02-2020,2066972,18.69763
26-02-2020,29846876,9.52155,26-02-2020,1493916,19.67552
25-02-2020,39353422,9.76374,25-02-2020,2076327,20.35284
24-02-2020,24486910,10.2391,24-02-2020,1756846,20.56848
21-02-2020,18502791,10.88979,21-02-2020,1228849,21.67066
20-02-2020,21147984,11.08383,20-02-2020,1347778,21.93088
19-02-2020,16686627,11.1032,19-02-2020,1056658,21.16383
18-02-2020,16416672,11.01754,18-02-2020,1358017,20.40911
14-02-2020,30484273,11.17884,14-02-2020,2165543,21.33173
13-02-2020,21059469,11.51783,13-02-2020,1167740,21.07545
12-02-2020,20173345,11.53327,12-02-2020,2472659,21.57827
11-02-2020,29614029,11.24306,11-02-2020,1110665,20.50906
10-02-2020,20093403,11.04665,10-02-2020,1278199,20.49496
07-02-2020,25463569,10.67851,07-02-2020,841723,20.66161
06-02-2020,23101046,11.11658,06-02-2020,1298569,20.7836
05-02-2020,32753809,11.17132,05-02-2020,1730021,20.84356
04-02-2020,34272403,10.8029,04-02-2020,1734440,19.96919
03-02-2020,29629401,10.24413,03-02-2020,2186896,19.47735
31-01-2020,30504978,9.91815,31-01-2020,1534001,17.9464
30-01-2020,33247604,10.15596,30-01-2020,1274837,18.38195
29-01-2020,22385382,10.15942,29-01-2020,1474082,18.6915
28-01-2020,47002016,10.16472,28-01-2020,1359361,18.50304
27-01-2020,44484930,9.79957,27-01-2020,2156220,17.94825
24-01-2020,29554005,10.63308,24-01-2020,1901843,19.16206
23-01-2020,57230676,10.72649,23-01-2020,1593716,19.69957
22-01-2020,20845920,11.00527,22-01-2020,1493527,19.96211
21-01-2020,28941636,10.95468,21-01-2020,1891222,20.21277
17-01-2020,20145206,11.4914,17-01-2020,3482084,20.26869
16-01-2020,16999152,11.4282,16-01-2020,3091272,21.46385
15-01-2020,20449805,11.52002,15-01-2020,10260915,21.05216
14-01-2020,26546447,11.75259,14-01-2020,6858597,25.11904
13-01-2020,28783718,11.98312,13-01-2020,6408498,24.59605
10-01-2020,12266086,11.44364,10-01-2020,11723966,24.20428
09-01-2020,16543264,11.51446,09-01-2020,1904218,19.44169
08-01-2020,17485164,11.69623,08-01-2020,1774448,19.57187
07-01-2020,20929125,11.55488,07-01-2020,1337287,19.07924
06-01-2020,19146281,11.32495,06-01-2020,1483451,18.75837
03-01-2020,20404973,11.30411,03-01-2020,1266260,18.3763
02-01-2020,22717949,11.65945,02-01-2020,1817837,18.76455
31-12-2019,11718506,11.52789,31-12-2019,1640747,19.22255
30-12-2019,8526413,11.4496,30-12-2019,1618838,18.52645
27-12-2019,12066391,11.49488,27-12-2019,1155440,19.28648
26-12-2019,10464293,11.70315,26-12-2019,1353553,19.79645
24-12-2019,9206402,11.55881,24-12-2019,919253,20.13889
23-12-2019,15811421,11.43114,23-12-2019,1940881,19.70066
20-12-2019,26325985,11.32907,20-12-2019,3300872,19.261
19-12-2019,15473984,11.52924,19-12-2019,1338806,19.43371
18-12-2019,20297388,11.51875,18-12-2019,2068690,19.14463
17-12-2019,24575299,11.46593,17-12-2019,1783513,19.25215
16-12-2019,22355325,11.46634,16-12-2019,1595108,18.77412
13-12-2019,26655121,11.42319,13-12-2019,1649183,19.13458
12-12-2019,39249628,11.59809,12-12-2019,1589682,19.61296
11-12-2019,33398361,11.42122,11-12-2019,1893868,19.47349
10-12-2019,17341536,10.92802,10-12-2019,2117862,20.24894
09-12-2019,31867973,10.79705,09-12-2019,3820933,20.90531
06-12-2019,18145658,10.38847,06-12-2019,2285344,18.49842
05-12-2019,13993292,10.06627,05-12-2019,2113011,17.88384
04-12-2019,17332693,9.89487,04-12-2019,2452750,18.32009
03-12-2019,30582309,9.71688,03-12-2019,2572941,17.546
02-12-2019,24411694,10.20044,02-12-2019,2121290,17.58916
29-11-2019,11141827,10.19238,29-11-2019,1183984,18.41866
27-11-2019,13482481,10.4135,27-11-2019,2347448,18.67273
26-11-2019,28067996,10.48413,26-11-2019,9872383,18.57532
25-11-2019,28566871,10.45265,25-11-2019,2481976,19.24859
22-11-2019,22244362,10.15813,22-11-2019,2172526,19.11284
21-11-2019,17158248,9.8191,21-11-2019,2534857,18.18223
20-11-2019,24077610,9.83338,20-11-2019,3250540,18.00849
19-11-2019,20574048,10.04355,19-11-2019,1716551,16.52378
18-11-2019,15207404,9.80226,18-11-2019,4462344,16.25158
15-11-2019,20828281,9.96098,15-11-2019,1966449,17.77637
14-11-2019,14364130,9.68011,14-11-2019,1989993,17.63478
13-11-2019,22362278,9.72374,13-11-2019,2374387,18.12892
12-11-2019,15510140,9.89235,12-11-2019,3223256,18.47698
11-11-2019,19073551,9.91195,11-11-2019,7288738,19.00534
08-11-2019,24307158,10.31402,08-11-2019,3964652,18.18512
07-11-2019,38830338,10.071,07-11-2019,4995812,16.93687
06-11-2019,21392067,9.48655,06-11-2019,2269582,16.35641
05-11-2019,34170385,9.72552,05-11-2019,1957562,16.75099
04-11-2019,28404624,9.56438,04-11-2019,2486146,16.5784
01-11-2019,31504564,9.29889,01-11-2019,3335527,16.40387
31-10-2019,23321530,8.6926,31-10-2019,1840239,15.36426
30-10-2019,19786266,8.9904,30-10-2019,1575611,15.78663
29-10-2019,14533675,9.08651,29-10-2019,1553697,15.86244
28-10-2019,17882065,9.10031,28-10-2019,1701562,15.94307
25-10-2019,35421868,9.03422,25-10-2019,2050596,15.06231
24-10-2019,32819988,8.51881,24-10-2019,1480333,14.82849
23-10-2019,36697012,8.98717,23-10-2019,2392542,15.07958
22-10-2019,23473104,8.79392,22-10-2019,1565220,15.43847
21-10-2019,24007591,8.68792,21-10-2019,2026151,15.89849
18-10-2019,17182440,8.47103,18-10-2019,4904111,15.47768
17-10-2019,14568707,8.37125,17-10-2019,1517835,15.9716
16-10-2019,17292257,8.45867,16-10-2019,1927573,15.8289
15-10-2019,19515702,8.52107,15-10-2019,3214679,15.68992
14-10-2019,24400236,8.49778,14-10-2019,2738785,14.38803
11-10-2019,46289268,8.52627,11-10-2019,2931331,15.46466
10-10-2019,61821573,7.97943,10-10-2019,2790465,14.64101
09-10-2019,20528027,7.64483,09-10-2019,2380329,15.22829
08-10-2019,29789226,7.62296,08-10-2019,5498101,14.77221
07-10-2019,21247783,7.82547,07-10-2019,2589611,16.999
04-10-2019,21174367,7.88728,04-10-2019,2184148,17.26602
03-10-2019,28555695,7.9148,03-10-2019,4004070,16.57106
02-10-2019,25680886,7.94181,02-10-2019,42693260,15.81493
01-10-2019,27070450,8.22543,01-10-2019,2679096,16.84952
30-09-2019,12065798,8.61178,30-09-2019,3204984,16.70641
27-09-2019,22214063,8.65124,27-09-2019,6117273,16.35599
26-09-2019,19445436,8.80019,26-09-2019,4084407,16.07176
25-09-2019,23456832,9.02859,25-09-2019,2041581,17.17993
24-09-2019,20402496,8.91694,24-09-2019,2453170,17.16906
23-09-2019,18952634,9.22462,23-09-2019,1709141,18.13507
20-09-2019,23552483,9.33265,20-09-2019,4841687,18.30653
19-09-2019,19976455,9.28277,19-09-2019,1763871,18.30693
18-09-2019,26313146,9.18785,18-09-2019,2040382,18.16867
17-09-2019,22356477,9.22636,17-09-2019,3084394,18.69919
16-09-2019,21058125,9.33604,16-09-2019,2691648,19.28565
13-09-2019,27450095,9.53139,13-09-2019,2284682,18.15637
12-09-2019,27660847,9.19256,12-09-2019,2250741,18.0159
11-09-2019,20235097,8.98501,11-09-2019,3223560,18.18843
10-09-2019,30520994,8.99289,10-09-2019,4734245,18.03279
09-09-2019,19778200,8.60486,09-09-2019,2902835,16.14828
06-09-2019,18782459,8.3754,06-09-2019,2130377,15.41459
05-09-2019,24781794,8.4686,05-09-2019,2679446,15.73227
04-09-2019,12094111,8.26656,04-09-2019,3338198,15.38182
03-09-2019,18073006,8.112,03-09-2019,4514684,15.41477
30-08-2019,12320090,8.20586,30-08-2019,1713087,15.99017
29-08-2019,14883045,8.09546,29-08-2019,2590716,15.70614
28-08-2019,15458758,7.92592,28-08-2019,2103372,15.75955
27-08-2019,15946948,7.70087,27-08-2019,3403354,15.23835
26-08-2019,19851423,7.80666,26-08-2019,3188876,15.56256
23-08-2019,22537670,7.77753,23-08-2019,3737858,15.25272
22-08-2019,13829892,8.08313,22-08-2019,3026954,15.32214
21-08-2019,17333029,8.07668,21-08-2019,3821854,15.32018
20-08-2019,13179138,8.12379,20-08-2019,3644462,15.4158
19-08-2019,16936196,8.18052,19-08-2019,3642368,16.10781
16-08-2019,18373216,8.04858,16-08-2019,3000549,16.3166
15-08-2019,26881224,7.94628,15-08-2019,4194888,16.38739
14-08-2019,27274479,8.24066,14-08-2019,4428898,16.79828
13-08-2019,30040465,8.67924,13-08-2019,4683108,16.86047
12-08-2019,13650948,8.33069,12-08-2019,8194303,16.57153
09-08-2019,20112810,8.53272,09-08-2019,22863854,18.66024
08-08-2019,24263285,8.86127,08-08-2019,2371674,26.39
07-08-2019,21874381,8.80894,07-08-2019,2234988,25.65244
06-08-2019,17080661,8.88433,06-08-2019,1231598,25.68316
05-08-2019,25537580,8.81277,05-08-2019,2062724,25.68906
02-08-2019,25816743,9.09272,02-08-2019,2356287,27.97373
01-08-2019,23839634,9.4851,01-08-2019,2669683,28.18034
31-07-2019,18292800,9.75136,31-07-2019,1458876,25.57513
30-07-2019,15139906,10.09108,30-07-2019,2239210,26.25538
29-07-2019,14526396,10.22525,29-07-2019,1810571,26.27469
26-07-2019,14341729,10.19769,26-07-2019,2157674,27.98058
25-07-2019,25283641,10.06334,25-07-2019,3794439,26.93551
24-07-2019,20942064,10.51118,24-07-2019,769502,28.8201
23-07-2019,13936335,10.25036,23-07-2019,695737,28.77769
22-07-2019,13686806,10.0492,22-07-2019,908005,28.82867
19-07-2019,30374452,10.03936,19-07-2019,1017891,28.47092
18-07-2019,12665808,9.74663,18-07-2019,1174865,28.5727
17-07-2019,18415094,9.66709,17-07-2019,1138447,28.48998
16-07-2019,19193690,9.72994,16-07-2019,2197547,28.9753
15-07-2019,14485089,9.70761,15-07-2019,977949,29.4964
12-07-2019,11815273,9.59537,12-07-2019,991649,29.92545
11-07-2019,19004856,9.63347,11-07-2019,911758,29.79385
10-07-2019,16509422,9.49907,10-07-2019,727129,30.89972
09-07-2019,24168645,9.47173,09-07-2019,1064671,31.08217
08-07-2019,15674343,9.77148,08-07-2019,1353671,30.47704
05-07-2019,11437109,9.82893,05-07-2019,1092229,31.32186
03-07-2019,9252693,9.79223,03-07-2019,1906532,32.15141
02-07-2019,16522725,9.89065,02-07-2019,980140,31.95366
01-07-2019,39747043,9.90203,01-07-2019,1635728,31.72481
28-06-2019,18130759,9.98295,28-06-2019,4513758,31.32318
27-06-2019,17177494,9.93383,27-06-2019,930957,30.51205
26-06-2019,15438790,9.85893,26-06-2019,1170683,29.24537
25-06-2019,13721681,9.74735,25-06-2019,1418725,30.46731
24-06-2019,14296724,9.7251,24-06-2019,1012358,29.75678
21-06-2019,22171544,9.76626,21-06-2019,2250698,30.73803
20-06-2019,22356357,9.84324,20-06-2019,1013327,31.34077
19-06-2019,18815555,9.74535,19-06-2019,931515,31.51137
18-06-2019,24961342,9.70521,18-06-2019,1211468,31.39898
17-06-2019,12378655,9.34428,17-06-2019,908533,30.0196
14-06-2019,14385734,9.28003,14-06-2019,673719,29.79748
13-06-2019,14470482,9.3808,13-06-2019,758971,30.17914
12-06-2019,12642777,9.15587,12-06-2019,803541,29.76897
11-06-2019,28608051,9.15587,11-06-2019,1060111,29.36711
10-06-2019,19845333,9.15776,10-06-2019,1316532,29.27713
07-06-2019,31108750,8.91444,07-06-2019,1156123,29.10053
06-06-2019,20227672,8.81316,06-06-2019,1693294,29.20393
05-06-2019,25823469,8.78041,05-06-2019,1341122,29.94215
04-06-2019,29427646,8.96369,04-06-2019,2237113,29.27523
03-06-2019,24158273,8.63854,03-06-2019,3923809,30.36733
31-05-2019,22076158,8.49657,31-05-2019,2062229,28.05949
30-05-2019,15900310,8.61289,30-05-2019,1338832,28.83441
29-05-2019,14107259,8.76357,29-05-2019,1511119,29.22579
28-05-2019,15714822,8.77423,28-05-2019,2531351,28.76847
24-05-2019,16446991,8.78649,24-05-2019,1063275,30.15618
23-05-2019,22137170,8.69101,23-05-2019,1415648,29.57432
22-05-2019,18387078,8.80678,22-05-2019,1111803,29.9991
21-05-2019,19315322,9.05822,21-05-2019,1458927,29.94624
20-05-2019,14752043,8.92054,20-05-2019,1258681,28.78761
17-05-2019,25625116,9.07247,17-05-2019,1705494,28.68148
16-05-2019,15201318,9.31534,16-05-2019,4433683,28.03972
15-05-2019,16126106,9.45683,15-05-2019,1288686,30.25165
14-05-2019,18222203,9.46217,14-05-2019,1426102,30.10705
13-05-2019,28910454,9.31071,13-05-2019,1619989,29.02537
10-05-2019,19163085,9.88272,10-05-2019,1759568,30.96022
09-05-2019,17882675,9.82285,09-05-2019,2994089,31.60663
08-05-2019,18093349,9.92512,08-05-2019,2024952,29.47538
07-05-2019,22783308,9.99874,07-05-2019,1930997,28.70694
06-05-2019,19891950,10.21786,06-05-2019,1336594,29.17968
03-05-2019,23411749,10.42489,03-05-2019,1038415,28.77814
02-05-2019,21879554,10.05722,02-05-2019,1413138,28.75291
01-05-2019,31549755,10.17372,01-05-2019,1341133,28.14446
30-04-2019,19578566,10.71884,30-04-2019,2523904,28.54596
29-04-2019,15525477,10.85818,29-04-2019,949122,28.91512
26-04-2019,23605247,10.93694,26-04-2019,927249,28.89904
25-04-2019,46459250,10.70814,25-04-2019,1385769,28.53551
24-04-2019,31512735,11.88615,24-04-2019,1686678,27.89676
23-04-2019,19119433,11.72333,23-04-2019,1548106,28.1969
22-04-2019,24351588,11.84235,22-04-2019,1291087,27.53597
18-04-2019,27426666,12.17629,18-04-2019,3747607,28.21015
17-04-2019,31700470,12.27807,17-04-2019,2023152,27.61154
16-04-2019,20299805,12.25651,16-04-2019,2089423,29.58171
15-04-2019,15439259,11.82559,15-04-2019,1580199,29.61882
12-04-2019,26915916,11.8426,12-04-2019,1208113,31.10895
11-04-2019,16534489,11.59075,11-04-2019,1155074,31.7552
10-04-2019,12390626,11.64129,10-04-2019,1088970,31.77545
09-04-2019,16000226,11.55251,09-04-2019,1138661,31.45519
08-04-2019,17947050,11.8665,08-04-2019,1068212,31.93397
05-04-2019,14640932,11.56578,05-04-2019,997122,32.36737
04-04-2019,20718983,11.76115,04-04-2019,944780,31.45557
03-04-2019,20937845,11.38883,03-04-2019,1744594,31.38563
02-04-2019,17950284,11.40187,02-04-2019,1026451,30.09735
01-04-2019,19060736,11.37535,01-04-2019,1224293,29.66268
29-03-2019,16889332,11.17803,29-03-2019,1688584,29.94386
28-03-2019,9593361,11.02553,28-03-2019,1779467,29.09657
27-03-2019,12661298,10.98962,27-03-2019,1019169,28.23885
26-03-2019,14315571,10.95275,26-03-2019,1815913,28.64486
25-03-2019,13195089,10.6447,25-03-2019,1285537,28.60299
22-03-2019,20823944,10.49127,22-03-2019,1302877,28.47659
21-03-2019,18399413,11.07378,21-03-2019,1502695,29.49
20-03-2019,22588401,10.98323,20-03-2019,2222753,28.71104
19-03-2019,14700798,10.86712,19-03-2019,1215778,30.3065
18-03-2019,12641591,10.84052,18-03-2019,2076411,30.8351
15-03-2019,15387834,10.61609,15-03-2019,2280283,31.38693
14-03-2019,15132543,10.60999,14-03-2019,1353684,32.14444
13-03-2019,12709889,10.89893,13-03-2019,1411915,33.31859
12-03-2019,13272749,10.90287,12-03-2019,2126330,32.07263
11-03-2019,13129247,10.6984,11-03-2019,1596653,31.53353
08-03-2019,16287948,10.46656,08-03-2019,1152480,31.25445
07-03-2019,12689885,10.67126,07-03-2019,1499776,31.91091
06-03-2019,13683662,10.79085,06-03-2019,2629238,32.18076
05-03-2019,17481179,11.05977,05-03-2019,1357076,33.99133
04-03-2019,18449006,10.97409,04-03-2019,1402343,33.79809
01-03-2019,15988724,11.01928,01-03-2019,4661817,33.55037
28-02-2019,21053719,11.02847,28-02-2019,1468483,35.61764
27-02-2019,17655143,11.26361,27-02-2019,1640983,36.08937
26-02-2019,13448066,11.26983,26-02-2019,1381787,36.05448
25-02-2019,20071766,11.3702,25-02-2019,2309990,36.11209
22-02-2019,23876816,11.3379,22-02-2019,2259016,35.29878
21-02-2019,20123175,11.18313,21-02-2019,1831513,35.53712
20-02-2019,38188411,11.42925,20-02-2019,1390851,37.85853
19-02-2019,35617646,11.22443,19-02-2019,1778352,37.72471
15-02-2019,16573385,10.59993,15-02-2019,2894375,36.98217
14-02-2019,15313400,10.47405,14-02-2019,1075783,37.72683
13-02-2019,36169380,10.60574,13-02-2019,1225963,37.46896
12-02-2019,15617904,9.87683,12-02-2019,4082687,37.33216
11-02-2019,15561610,9.9543,11-02-2019,1702088,41.12324
08-02-2019,23718227,9.97118,08-02-2019,997983,39.62048
07-02-2019,25183987,10.16883,07-02-2019,1476054,38.61133
06-02-2019,18136709,10.18747,06-02-2019,1302901,38.97679
05-02-2019,18497275,10.12389,05-02-2019,1164177,38.34692
